Province/State,Country/Region,Lat,Long,date,confirmed,deaths,recovered
Victoria,Australia,-37.8136,144.9631,4/1/20,968,4,343
Western Australia,Australia,-31.9505,115.8605,4/1/20,392,2,48
,Austria,47.5162,14.5501,4/1/20,10711,146,1436
,Azerbaijan,40.1431,47.5769,4/1/20,359,5,26
,Bahamas,25.0343,-77.3963,4/1/20,21,1,1
,Bahrain,26.0275,50.55,4/1/20,569,4,337
,Bangladesh,23.685,90.3563,4/1/20,54,6,25
,Barbados,13.1939,-59.5432,4/1/20,34,0,0
,Belarus,53.7098,27.9534,4/1/20,163,2,53
,Belgium,50.8333,4.0,4/1/20,13964,828,2132
,Benin,9.3077,2.3158,4/1/20,13,0,0
,Bhutan,27.5142,90.4336,4/1/20,4,0,1
,Bolivia,-16.2902,-63.5887,4/1/20,115,7,0
,Bosnia and Herzegovina,43.9159,17.6791,4/1/20,459,13,1
,Brazil,-14.235,-51.9253,4/1/20,6836,240,19
,Brunei,4.5353,114.7277,4/1/20,131,1,127
,Bulgaria,42.7339,25.4858,4/1/20,422,10,52
,Burkina Faso,12.2383,-1.5616,4/1/20,282,16,20
,Cabo Verde,16.5388,-23.0418,4/1/20,6,1,46
,Cambodia,11.55,104.9167,4/1/20,109,0,0
,Cameroon,3.8480000000000003,11.5021,4/1/20,233,6,25
,Central African Republic,6.6111,20.9394,4/1/20,3,0,10
,Chad,15.4542,18.7322,4/1/20,7,0,0
,Chile,-35.6751,-71.543,4/1/20,3031,16,0
Anhui,China,31.8257,117.2264,4/1/20,990,6,234
Beijing,China,40.1824,116.4142,4/1/20,580,8,984
Chongqing,China,30.0572,107.874,4/1/20,579,6,418
Fujian,China,26.0789,117.9874,4/1/20,345,1,570
Gansu,China,37.8099,101.0583,4/1/20,138,2,298
Guangdong,China,23.3417,113.4244,4/1/20,1501,8,127
Guangxi,China,23.8298,108.7881,4/1/20,254,2,1357
Guizhou,China,26.8154,106.8748,4/1/20,146,2,250
Hainan,China,19.1959,109.7453,4/1/20,168,6,144
Hebei,China,39.549,116.1306,4/1/20,323,6,168
Heilongjiang,China,47.861999999999995,127.7615,4/1/20,484,13,310
Henan,China,33.882,113.61399999999999,4/1/20,1276,22,469
Hong Kong,China,22.3,114.2,4/1/20,765,4,1251
Hubei,China,30.9756,112.2707,4/1/20,67802,3193,147
Hunan,China,27.6104,111.7088,4/1/20,1018,4,63326
Inner Mongolia,China,44.0935,113.9448,4/1/20,111,1,1014
Jiangsu,China,32.9711,119.455,4/1/20,646,0,74
Jiangxi,China,27.614,115.7221,4/1/20,937,1,631
Jilin,China,43.6661,126.1923,4/1/20,98,1,935
Liaoning,China,41.2956,122.6085,4/1/20,140,2,92
Macau,China,22.1667,113.55,4/1/20,41,0,124
Ningxia,China,37.2692,106.1655,4/1/20,75,0,10
Qinghai,China,35.7452,95.9956,4/1/20,18,0,75
Shaanxi,China,35.1917,108.8701,4/1/20,255,3,18
Shandong,China,36.3427,118.1498,4/1/20,774,7,242
Shanghai,China,31.201999999999998,121.4491,4/1/20,516,6,753
Shanxi,China,37.5777,112.2922,4/1/20,137,0,341
Sichuan,China,30.6171,102.7103,4/1/20,552,3,133
Tianjin,China,39.3054,117.323,4/1/20,176,3,537
Tibet,China,31.6927,88.0924,4/1/20,1,0,135
Xinjiang,China,41.1129,85.2401,4/1/20,76,3,1
Yunnan,China,24.974,101.48700000000001,4/1/20,182,2,73
Zhejiang,China,29.1832,120.0934,4/1/20,1257,1,172
,Colombia,4.5709,-74.2973,4/1/20,1065,17,1226
,Congo (Brazzaville),-4.0383,21.7587,4/1/20,19,0,39
,Congo (Kinshasa),-4.0383,21.7587,4/1/20,109,9,0
,Costa Rica,9.7489,-83.7534,4/1/20,375,2,3
,Cote d'Ivoire,7.54,-5.5471,4/1/20,190,1,4
,Croatia,45.1,15.2,4/1/20,963,6,9
,Diamond Princess,0.0,0.0,4/1/20,712,11,73
,Cuba,22.0,-80.0,4/1/20,212,6,603
,Cyprus,35.1264,33.4299,4/1/20,320,9,12
,Czechia,49.8175,15.472999999999999,4/1/20,3508,39,28
Faroe Islands,Denmark,61.8926,-6.9118,4/1/20,173,0,61
Greenland,Denmark,71.7069,-42.6043,4/1/20,10,0,75
,Denmark,56.2639,9.5018,4/1/20,3107,104,2
,Djibouti,11.8251,42.5903,4/1/20,33,0,894
,Dominican Republic,18.7357,-70.1627,4/1/20,1284,57,0
,Ecuador,-1.8312,-78.1834,4/1/20,2748,93,0
,Egypt,26.0,30.0,4/1/20,779,52,9
,El Salvador,13.7942,-88.8965,4/1/20,32,1,58
,Equatorial Guinea,1.5,10.0,4/1/20,15,0,179
,Eritrea,15.1794,39.7823,4/1/20,15,0,0
,Estonia,58.5953,25.0136,4/1/20,779,5,1
,Eswatini,-26.5225,31.4659,4/1/20,9,0,0
,Ethiopia,9.145,40.4897,4/1/20,29,0,33
,Fiji,-17.7134,178.065,4/1/20,5,0,0
,Finland,64.0,26.0,4/1/20,1446,17,2
French Guiana,France,3.9339,-53.1258,4/1/20,51,0,0
French Polynesia,France,-17.6797,149.4068,4/1/20,37,0,10
Guadeloupe,France,16.25,-61.5833,4/1/20,125,6,15
Mayotte,France,-12.8275,45.1662,4/1/20,94,1,0
New Caledonia,France,-20.9043,165.618,4/1/20,16,0,24
Reunion,France,-21.1351,55.2471,4/1/20,281,0,27
Saint Barthelemy,France,17.9,-62.8333,4/1/20,6,0,10
St Martin,France,18.0708,-63.0501,4/1/20,15,1,0
Martinique,France,14.6415,-61.0242,4/1/20,135,3,40
,France,46.2276,2.2137,4/1/20,56989,4403,1
,Gabon,-0.8037,11.6094,4/1/20,18,1,2
,Gambia,13.4432,-15.3101,4/1/20,4,1,10934
,Georgia,42.3154,43.3569,4/1/20,117,0,0
,Germany,51.0,9.0,4/1/20,77872,920,2
,Ghana,7.9465,-1.0232,4/1/20,195,5,23
,Greece,39.0742,21.8243,4/1/20,1415,50,18700
,Guatemala,15.7835,-90.2308,4/1/20,39,1,31
,Guinea,9.9456,-9.6966,4/1/20,30,0,0
,Guyana,5.0,-58.75,4/1/20,19,2,52
,Haiti,18.9712,-72.2852,4/1/20,16,0,12
,Holy See,41.9029,12.4534,4/1/20,6,0,0
,Honduras,15.2,-86.2419,4/1/20,172,10,0
,Hungary,47.1625,19.5033,4/1/20,525,20,0
,Iceland,64.9631,-19.0208,4/1/20,1220,2,1
,India,21.0,78.0,4/1/20,1998,58,0
,Indonesia,-0.7893,113.9213,4/1/20,1677,157,3
,Iran,32.0,53.0,4/1/20,47593,3036,40
,Iraq,33.0,44.0,4/1/20,728,52,225
,Ireland,53.1424,-7.6921,4/1/20,3447,85,148
,Israel,31.0,35.0,4/1/20,6092,26,103
,Italy,43.0,12.0,4/1/20,110574,13155,15473
,Jamaica,18.1096,-77.2975,4/1/20,44,3,182
,Japan,36.0,138.0,4/1/20,2178,57,5
,Jordan,31.24,36.51,4/1/20,278,5,241
,Kazakhstan,48.0196,66.9237,4/1/20,380,3,16847
,Kenya,-0.0236,37.9062,4/1/20,81,1,2
,"Korea, South",36.0,128.0,4/1/20,9887,165,472
,Kuwait,29.5,47.75,4/1/20,317,0,36
,Kyrgyzstan,41.2044,74.7661,4/1/20,111,0,26
,Latvia,56.8796,24.6032,4/1/20,446,0,3
,Lebanon,33.8547,35.8623,4/1/20,479,14,5567
,Liberia,6.4281,-9.4295,4/1/20,6,0,80
,Liechtenstein,47.14,9.55,4/1/20,68,0,3
,Lithuania,55.1694,23.8813,4/1/20,581,8,1
,Luxembourg,49.8153,6.1296,4/1/20,2319,29,43
,Madagascar,-18.7669,46.8691,4/1/20,57,0,0
,Malaysia,2.5,112.5,4/1/20,2908,45,0
,Maldives,3.2028,73.2207,4/1/20,19,0,0
,Malta,35.9375,14.3754,4/1/20,188,0,7
,Mauritania,21.0079,10.9408,4/1/20,6,1,80
,Mauritius,-20.2,57.5,4/1/20,161,6,0
,Mexico,23.6345,-102.5528,4/1/20,1215,29,645
,Moldova,47.4116,28.3699,4/1/20,423,5,13
,Monaco,43.7333,7.4167,4/1/20,55,1,0
,Mongolia,46.8625,103.8467,4/1/20,14,0,2
,Montenegro,42.5,19.3,4/1/20,123,2,2
,Morocco,31.7917,-7.0926,4/1/20,654,39,0
,Namibia,-22.9576,18.4904,4/1/20,14,0,35
,Nepal,28.1667,84.25,4/1/20,5,0,23
Aruba,Netherlands,12.5186,-70.0358,4/1/20,55,0,2
Curacao,Netherlands,12.1696,-68.99,4/1/20,11,1,2
Sint Maarten,Netherlands,18.0425,-63.0548,4/1/20,16,1,0
,Netherlands,52.1326,5.2913,4/1/20,13614,1173,29
,New Zealand,-40.9006,174.886,4/1/20,708,1,0
,Nicaragua,12.8654,-85.2072,4/1/20,5,1,2
,Niger,17.6078,8.0817,4/1/20,74,5,1
,Nigeria,9.082,8.6753,4/1/20,174,2,1
,North Macedonia,41.6086,21.7453,4/1/20,354,11,3
,Norway,60.472,8.4689,4/1/20,4863,44,6
,Oman,21.0,57.0,4/1/20,210,1,250
,Pakistan,30.3753,69.3451,4/1/20,2118,27,83
,Panama,8.538,-80.7821,4/1/20,1181,30,0
,Papua New Guinea,-6.315,143.9555,4/1/20,1,0,0
,Paraguay,-23.4425,-58.4438,4/1/20,69,3,9
,Peru,-9.19,-75.0152,4/1/20,1323,38,17
,Philippines,13.0,122.0,4/1/20,2311,96,13
,Poland,51.9194,19.1451,4/1/20,2554,43,34
,Portugal,39.3999,-8.2245,4/1/20,8251,187,94
,Qatar,25.3548,51.1839,4/1/20,835,2,9
,Romania,45.9432,24.9668,4/1/20,2460,92,0
,Russia,60.0,90.0,4/1/20,2777,24,1
,Rwanda,-1.9403,29.8739,4/1/20,82,0,394
